Index,Sub,EDSname,Datatype,Access,Value,varname,LowLimit,UpLimit,hasDefault,hasLimit,refuseRead,refuseWrite,defaultInEDS,implementation,Size,ObjectCode,mapable
0x4010,0x03,Debug_Log DEBUG_LOG_RESET,UNSIGNED8,wo,,NONE,0,255,no,no,no,no,0,ManagedVariable,0,,no
0x4011,0x00,CAN_LOG Highest sub-index supported,UNSIGNED8,ro,2,NONE,0,255,yes,no,no,no,1,ManagedConst,0,RECORD,no
0x4011,0x01,CAN_LOG CAN_LOG_READ,DOMAIN,ro,,,v_164011,0,255,no,no,no,no,0,Variable,0,,no
0x4011,0x02,CAN_LOG CAN_LOG_RESET,UNSIGNED8,wo,,NONE,0,255,no,no,no,no,0,ManagedVariable,0,,no
 
0x6000,0x00,IO Highest sub-index supported,UNSIGNED8,ro,1,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6000,0x01,IO State_Of_Switches,UNSIGNED8,rw,1,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,tpdo
0x6002,0x00,Polarity Input 8 Bit Number of Elements,UNSIGNED8,ro,3,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6002,0x01,Polarity Input 8 Bit Polarity8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6002,0x02,Polarity Input 8 Bit Polarity8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6002,0x03,Polarity Input 8 Bit Polarity8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6005,0x00,Global Interrupt Enable Digital 8Bit,UNSIGNED8,rw,1,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6006,0x00,Interrupt Mask Any Change 8 Bit Number of Elements,UNSIGNED8,ro,3,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6006,0x01,Interrupt Mask Any Change 8 Bit InterruptAnyChange8,UNSIGNED8,rw,255,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6006,0x02,Interrupt Mask Any Change 8 Bit InterruptAnyChange8,UNSIGNED8,rw,255,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6006,0x03,Interrupt Mask Any Change 8 Bit InterruptAnyChange8,UNSIGNED8,rw,255,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6007,0x00,Interrupt Mask Low to High 8 Bit Number of Elements,UNSIGNED8,ro,3,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6007,0x01,Interrupt Mask Low to High 8 Bit InterruptLowToHigh8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6007,0x02,Interrupt Mask Low to High 8 Bit InterruptLowToHigh8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6007,0x03,Interrupt Mask Low to High 8 Bit InterruptLowToHigh8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6008,0x00,Interrupt Mask High to Low 8 Bit Number of Elements,UNSIGNED8,ro,3,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6008,0x01,Interrupt Mask High to Low 8 Bit InterruptHighToLow8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6008,0x02,Interrupt Mask High to Low 8 Bit InterruptHighToLow8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6008,0x03,Interrupt Mask High to Low 8 Bit InterruptHighToLow8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6200,0x00,Write Output 8 Bit Number of Elements,UNSIGNED8,ro,6,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6200,0x01,Write Output 8 Bit DigOutput8,UNSIGNED8,rww,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6200,0x02,Write Output 8 Bit DigOutput8,UNSIGNED8,rww,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6200,0x03,Write Output 8 Bit DigOutput8,UNSIGNED8,rww,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6200,0x04,Write Output 8 Bit DigOutput8,UNSIGNED8,rww,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6200,0x05,Write Output 8 Bit DigOutput8,UNSIGNED8,rww,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6200,0x06,Write Output 8 Bit DigOutput8,UNSIGNED8,rww,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6202,0x00,Polarity Output 8 Bit Number of Elements,UNSIGNED8,ro,1,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6202,0x01,Polarity Output 8 Bit Polarity8,UNSIGNED8,rw,0,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6401,0x00,ADC_Port_Value Number of Elements,UNSIGNED8,ro,4,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6401,0x01,ADC_Port_Value Read_Load_Current,INTEGER16,ro,,NONE,-32768,32767,yes,no,no,no,0,ManagedVariable,0,,tpdo
0x6401,0x03,ADC_Port_Value Read_Voltage_At_DC_Bus,INTEGER16,ro,,NONE,-32768,32767,yes,no,no,no,0,ManagedVariable,0,,tpdo
0x6401,0x04,ADC_Port_Value DPMU_Temperature,INTEGER16,ro,,NONE,-32768,32767,yes,no,no,no,0,ManagedVariable,0,,tpdo
0x6411,0x00,Write Analogue Output 16 Bit Number of Elements,UNSIGNED8,ro,8,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6411,0x01,Write Analogue Output 16 Bit AnalogueOutput16,INTEGER16,rww,0,NONE,-32768,32767,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6411,0x02,Write Analogue Output 16 Bit AnalogueOutput16,INTEGER16,rww,0,NONE,-32768,32767,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6411,0x03,Write Analogue Output 16 Bit AnalogueOutput16,INTEGER16,rww,0,NONE,-32768,32767,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6411,0x04,Write Analogue Output 16 Bit AnalogueOutput16,INTEGER16,rww,0,NONE,-32768,32767,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6411,0x05,Write Analogue Output 16 Bit AnalogueOutput16,INTEGER16,rww,0,NONE,-32768,32767,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6411,0x06,Write Analogue Output 16 Bit AnalogueOutput16,INTEGER16,rww,0,NONE,-32768,32767,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6411,0x07,Write Analogue Output 16 Bit AnalogueOutput16,INTEGER16,rww,0,NONE,-32768,32767,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6411,0x08,Write Analogue Output 16 Bit AnalogueOutput16,INTEGER16,rww,0,NONE,-32768,32767,yes,no,no,no,1,ManagedVariable,0,,rpdo
0x6421,0x00,Interrupt Trigger Selection Number of Elements,UNSIGNED8,ro,1,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6421,0x01,Interrupt Trigger Selection InterruptTriggerSelection,UNSIGNED8,rw,3,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6423,0x00,Analog Input global interrupt enable,UNSIGNED8,rw,1,NONE,0,0xff,yes,no,no,no,1,ManagedVariable,0,,no
0x6424,0x00,Analogue Input Interrupt Upper Limit Integer Number of Elements,UNSIGNED8,ro,4,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6424,0x01,Analogue Input Interrupt Upper Limit Integer Load_Over_Current_Max_Limit,INTEGER32,rw,20000,NONE,-2147483648,2147483647,yes,no,no,no,1,ManagedVariable,0,,no
0x6424,0x03,Analogue Input Interrupt Upper Limit Integer DC_Bus_Voltage_Max_Limit,INTEGER32,rw,20000,NONE,-2147483648,2147483647,yes,no,no,no,1,ManagedVariable,0,,no
0x6424,0x04,Analogue Input Interrupt Upper Limit Integer DPMU_Temperature_Max_Limit,INTEGER32,rw,20000,NONE,-2147483648,2147483647,yes,no,no,no,1,ManagedVariable,0,,no
0x6425,0x00,Analogue Input Interrupt Lower Limit Integer Number of Elements,UNSIGNED8,ro,4,NONE,0,0xff,yes,no,no,no,1,ManagedConst,0,ARRAY,no
0x6425,0x01,Analogue Input Interrupt Lower Limit Integer Load_Over_Current_Min_Limit,INTEGER32,rw,500,NONE,-2147483648,2147483647,yes,no,no,no,1,ManagedVariable,0,,no
0x6425,0x03,Analogue Input Interrupt Lower Limit Integer DC_Bus_Voltage_Min_Limit,INTEGER32,rw,500,NONE,-2147483648,2147483647,yes,no,no,no,1,ManagedVariable,0,,no
0x6425,0x04,Analogue Input Interrupt Lower Limit Integer DPMU_Temperature_Min_Limit,INTEGER32,rw,500,NONE,-2147483648,2147483647,yes,no,no,no,1,ManagedVariable,0,,no
